time,price
1752963080.134,1.16035
1752963080.134,1.16035
1752963080.134,1.16035
1752963080.692,1.16028
1752963080.692,1.16028
1752963081.192,1.16028
1752963081.192,1.16028
1752963081.192,1.16028
1752963081.192,1.16028
1752963081.692,1.16026
1752963081.692,1.16026
1752963081.692,1.16026
1752963081.692,1.16026
1752963082.193,1.16029
1752963082.193,1.16029
1752963082.193,1.16029
1752963082.74,1.16037
1752963082.74,1.16037
1752963082.74,1.16037
1752963082.74,1.16037
1752963083.134,1.16037
1752963083.134,1.16037
1752963083.134,1.16037
1752963083.134,1.16037
1752963083.693,1.16033
1752963083.693,1.16033
1752963083.693,1.16033
1752963083.693,1.16033
1752963084.192,1.16034
1752963084.192,1.16034
1752963084.192,1.16034
1752963084.192,1.16034
1752963084.678,1.16033
1752963084.678,1.16033
1752963084.678,1.16033
1752963084.678,1.16033
1752963085.195,1.16035
1752963085.195,1.16035
1752963085.195,1.16035
1752963085.195,1.16035
1752963085.696,1.16029
1752963085.696,1.16029
1752963085.696,1.16029
1752963085.696,1.16029
1752963086.138,1.16029
1752963086.138,1.16029
1752963086.712,1.16028
1752963086.712,1.16028
1752963086.712,1.16028
1752963086.712,1.16028
1752963087.211,1.16029
1752963087.211,1.16029
1752963087.211,1.16029
1752963087.211,1.16029
1752963087.711,1.16029
1752963087.711,1.16029
1752963087.711,1.16029
1752963088.211,1.16032
1752963088.211,1.16032
1752963088.211,1.16032
1752963088.211,1.16032
1752963088.711,1.16033
1752963088.711,1.16033
1752963089.142,1.16033
1752963089.142,1.16033
1752963089.142,1.16033
1752963089.142,1.16033
1752963089.715,1.1603
1752963089.715,1.1603
1752963089.715,1.1603
1752963089.715,1.1603
1752963090.23,1.16027
1752963090.23,1.16027
1752963090.23,1.16027
1752963090.23,1.16027
1752963090.716,1.16028
1752963090.716,1.16028
1752963090.716,1.16028
1752963090.716,1.16028
1752963091.216,1.16027
1752963091.216,1.16027
1752963091.216,1.16027
1752963091.216,1.16027
1752963091.717,1.16025
1752963091.717,1.16025
1752963091.717,1.16025
1752963091.717,1.16025
1752963092.142,1.16025
1752963092.142,1.16025
1752963092.142,1.16025
1752963092.716,1.16027
1752963092.716,1.16027
1752963092.716,1.16027
1752963092.716,1.16027
1752963093.232,1.16031
1752963093.232,1.16031
1752963093.232,1.16031
1752963093.232,1.16031
1752963093.717,1.16029
1752963093.717,1.16029
1752963093.717,1.16029
1752963093.717,1.16029
1752963094.232,1.16027
1752963094.232,1.16027
1752963094.232,1.16027
1752963094.232,1.16027
1752963094.718,1.16028
1752963094.718,1.16028
1752963094.718,1.16028
1752963094.718,1.16028
1752963095.142,1.16028
1752963095.142,1.16028
1752963095.142,1.16028
1752963095.142,1.16028
1752963095.72,1.16022
1752963095.72,1.16022
1752963095.72,1.16022
1752963096.22,1.16021
1752963096.22,1.16021
1752963096.22,1.16021
1752963096.75,1.16022
1752963096.75,1.16022
1752963096.75,1.16022
1752963096.75,1.16022
1752963097.219,1.16021
1752963097.219,1.16021
1752963097.219,1.16021
1752963097.219,1.16021
1752963097.719,1.16023
1752963097.719,1.16023
1752963097.719,1.16023
1752963097.719,1.16023
1752963098.143,1.16023
1752963098.143,1.16023
1752963098.143,1.16023
1752963098.719,1.16019
1752963098.719,1.16019
1752963098.719,1.16019
1752963098.719,1.16019
1752963099.22,1.16021
1752963099.22,1.16021
1752963099.22,1.16021
1752963099.22,1.16021
1752963099.722,1.16021
1752963099.722,1.16021
1752963099.722,1.16021
1752963099.722,1.16021
1752963100.221,1.16018
1752963100.221,1.16018
1752963100.221,1.16018
1752963100.221,1.16018
1752963100.724,1.16016
1752963100.724,1.16016
1752963100.724,1.16016
1752963100.724,1.16016
1752963101.142,1.16016
1752963101.142,1.16016
1752963101.142,1.16016
1752963101.142,1.16016
1752963101.725,1.16018
1752963101.725,1.16018
1752963101.725,1.16018
1752963102.208,1.16019
1752963102.208,1.16019
1752963102.208,1.16019
1752963102.208,1.16019
1752963102.725,1.16018
1752963102.725,1.16018
1752963102.725,1.16018
1752963102.725,1.16018
1752963103.255,1.16019
1752963103.255,1.16019
1752963103.255,1.16019
1752963103.255,1.16019
1752963103.725,1.16021
1752963103.725,1.16021
1752963103.725,1.16021
1752963103.725,1.16021
1752963104.145,1.16021
1752963104.145,1.16021
1752963104.145,1.16021
1752963104.727,1.1602
1752963104.727,1.1602
1752963104.727,1.1602
1752963104.727,1.1602
1752963105.226,1.16021
1752963105.226,1.16021
1752963105.226,1.16021
1752963105.226,1.16021
1752963105.728,1.16022
1752963105.728,1.16022
1752963105.728,1.16022
1752963105.728,1.16022
1752963106.227,1.16023
1752963106.227,1.16023
1752963106.227,1.16023
1752963106.727,1.16022
1752963106.727,1.16022
1752963106.727,1.16022
1752963106.727,1.16022
1752963107.145,1.16022
1752963107.145,1.16022
1752963107.145,1.16022
1752963107.145,1.16022
1752963107.727,1.16023
1752963107.727,1.16023
1752963107.727,1.16023
1752963107.727,1.16023
1752963108.233,1.16023
1752963108.233,1.16023
1752963108.233,1.16023
1752963108.233,1.16023
1752963108.727,1.16024
1752963108.727,1.16024
1752963108.727,1.16024
1752963108.727,1.16024
1752963109.242,1.16025
1752963109.242,1.16025
1752963109.242,1.16025
1752963109.242,1.16025
1752963109.729,1.16024
1752963109.729,1.16024
1752963109.729,1.16024
1752963109.729,1.16024
1752963110.145,1.16024
1752963110.145,1.16024
1752963110.145,1.16024
1752963110.145,1.16024
1752963110.731,1.16026
1752963110.731,1.16026
1752963110.731,1.16026
1752963110.731,1.16026
1752963111.232,1.16025
1752963111.232,1.16025
1752963111.232,1.16025
1752963111.232,1.16025
1752963111.733,1.16026
1752963111.733,1.16026
1752963111.733,1.16026
1752963112.246,1.16028
1752963112.246,1.16028
1752963112.246,1.16028
1752963112.732,1.16029
1752963112.732,1.16029
1752963112.732,1.16029
1752963112.732,1.16029
1752963113.147,1.16029
1752963113.147,1.16029
1752963113.147,1.16029
1752963113.147,1.16029
1752963113.747,1.16029
1752963113.747,1.16029
1752963113.747,1.16029
1752963113.747,1.16029
1752963114.246,1.16026
1752963114.246,1.16026
1752963114.246,1.16026
1752963114.246,1.16026
1752963114.748,1.16027
1752963114.748,1.16027
1752963114.748,1.16027
1752963114.748,1.16027
1752963115.248,1.16025
1752963115.248,1.16025
1752963115.248,1.16025
1752963115.248,1.16025
1752963115.751,1.16023
1752963115.751,1.16023
1752963115.751,1.16023
1752963115.751,1.16023
1752963116.149,1.16023
1752963116.149,1.16023
1752963116.149,1.16023
1752963116.149,1.16023
1752963116.751,1.16021
1752963116.751,1.16021
1752963116.751,1.16021
1752963116.751,1.16021
1752963117.251,1.16019
1752963117.251,1.16019
1752963117.251,1.16019
1752963117.251,1.16019
1752963117.767,1.16018
1752963117.767,1.16018
1752963117.767,1.16018
1752963117.767,1.16018
1752963118.252,1.16018
1752963118.252,1.16018
1752963118.252,1.16018
1752963118.252,1.16018
1752963118.784,1.16017
1752963118.784,1.16017
1752963118.784,1.16017
1752963118.784,1.16017
1752963119.153,1.16017
1752963119.153,1.16017
1752963119.153,1.16017
1752963119.754,1.16017
1752963119.754,1.16017
1752963119.754,1.16017
1752963119.754,1.16017
1752963120.254,1.16012
1752963120.254,1.16012
1752963120.254,1.16012
1752963120.254,1.16012
1752963120.836,1.16011
1752963120.836,1.16011
1752963120.836,1.16011
1752963120.836,1.16011
1752963121.289,1.16011
1752963121.289,1.16011
1752963121.289,1.16011
1752963121.289,1.16011
1752963121.757,1.16013
1752963121.757,1.16013
1752963121.757,1.16013
1752963122.152,1.16013
1752963122.152,1.16013
1752963122.152,1.16013
1752963122.774,1.16014
1752963122.774,1.16014
1752963123.258,1.16015
1752963123.258,1.16015
1752963123.258,1.16015
1752963123.258,1.16015
1752963123.757,1.16016
1752963123.757,1.16016
1752963123.757,1.16016
1752963123.757,1.16016
1752963124.272,1.16016
1752963124.272,1.16016
1752963124.272,1.16016
1752963124.272,1.16016
1752963124.76,1.1602
1752963124.76,1.1602
1752963124.76,1.1602
1752963125.153,1.1602
1752963125.153,1.1602
1752963125.153,1.1602
1752963124.76,1.1602
1752963125.153,1.1602
1752963125.792,1.16021
1752963125.792,1.16021
1752963125.792,1.16021
1752963126.259,1.1602
1752963126.259,1.1602
1752963126.259,1.1602
1752963126.259,1.1602
1752963126.792,1.16019
1752963126.792,1.16019
1752963126.792,1.16019
1752963126.792,1.16019
1752963127.291,1.1602
1752963127.291,1.1602
1752963127.291,1.1602
1752963127.291,1.1602
1752963127.792,1.1602
1752963127.792,1.1602
1752963127.792,1.1602
1752963127.792,1.1602
1752963128.157,1.1602
1752963128.157,1.1602
1752963128.157,1.1602
1752963128.157,1.1602
1752963128.808,1.16021
1752963128.808,1.16021
1752963128.808,1.16021
1752963128.808,1.16021
1752963129.324,1.16019
1752963129.324,1.16019
1752963129.324,1.16019
1752963129.324,1.16019
1752963129.81,1.16017
1752963129.81,1.16017
1752963129.81,1.16017
1752963129.81,1.16017
1752963130.309,1.16016
1752963130.309,1.16016
1752963130.309,1.16016
1752963130.309,1.16016
1752963130.811,1.16012
1752963130.811,1.16012
1752963130.811,1.16012
1752963131.158,1.16012
1752963131.158,1.16012
1752963131.158,1.16012
1752963131.158,1.16012
1752963131.812,1.16014
1752963131.812,1.16014
1752963131.812,1.16014
1752963131.812,1.16014
1752963132.296,1.16015
1752963132.296,1.16015
1752963132.296,1.16015
1752963132.826,1.16016
1752963132.826,1.16016
1752963132.826,1.16016
1752963132.826,1.16016
1752963133.326,1.16017
1752963133.326,1.16017
1752963133.326,1.16017
1752963133.326,1.16017
1752963133.827,1.16016
1752963133.827,1.16016
1752963133.827,1.16016
1752963133.827,1.16016
1752963134.159,1.16016
1752963134.159,1.16016
1752963134.159,1.16016
1752963134.159,1.16016
1752963134.828,1.16018
1752963134.828,1.16018
1752963134.828,1.16018
1752963134.828,1.16018
1752963135.345,1.16016
1752963135.345,1.16016
1752963135.345,1.16016
1752963135.345,1.16016
1752963135.862,1.16017
1752963135.862,1.16017
1752963135.862,1.16017
1752963135.862,1.16017
1752963136.345,1.16017
1752963136.345,1.16017
1752963136.345,1.16017
1752963136.345,1.16017
1752963136.846,1.16016
1752963136.846,1.16016
1752963136.846,1.16016
1752963137.159,1.16016
1752963137.159,1.16016
1752963137.159,1.16016
1752963137.159,1.16016
1752963137.83,1.16017
1752963137.83,1.16017
1752963137.83,1.16017
1752963137.83,1.16017
1752963138.33,1.16019
1752963138.33,1.16019
1752963138.33,1.16019
1752963138.33,1.16019
1752963138.83,1.16018
1752963138.83,1.16018
1752963138.83,1.16018
1752963139.33,1.1602
1752963139.33,1.1602
1752963139.33,1.1602
1752963139.33,1.1602
1752963139.832,1.16019
1752963139.832,1.16019
1752963139.832,1.16019
1752963139.832,1.16019
1752963140.16,1.16019
1752963140.16,1.16019
1752963140.16,1.16019
1752963140.16,1.16019
1752963140.834,1.16015
1752963140.834,1.16015
1752963140.834,1.16015
1752963140.834,1.16015
1752963141.335,1.16012
1752963141.335,1.16012
1752963141.335,1.16012
1752963141.335,1.16012
1752963141.849,1.16011
1752963141.849,1.16011
1752963141.849,1.16011
1752963141.849,1.16011
1752963142.349,1.16006
1752963142.349,1.16006
1752963142.349,1.16006
1752963142.836,1.16006
1752963142.836,1.16006
1752963143.161,1.16006
1752963143.161,1.16006
1752963143.161,1.16006
1752963143.364,1.16006
1752963143.364,1.16006
1752963143.364,1.16006
1752963143.364,1.16006
1752963143.865,1.16007
1752963143.865,1.16007
1752963143.865,1.16007
1752963143.865,1.16007
1752963144.334,1.16017
1752963144.334,1.16017
1752963144.334,1.16017
1752963144.835,1.16018
1752963144.835,1.16018
1752963144.835,1.16018
1752963144.334,1.16017
1752963144.835,1.16018
1752963145.335,1.16018
1752963145.335,1.16018
1752963145.335,1.16018
1752963145.335,1.16018
1752963145.868,1.16016
1752963145.868,1.16016
1752963145.868,1.16016
1752963145.868,1.16016
1752963146.161,1.16016
1752963146.161,1.16016
1752963146.161,1.16016
1752963146.161,1.16016
1752963146.836,1.16017
1752963146.836,1.16017
1752963146.836,1.16017
1752963146.836,1.16017
1752963147.337,1.16019
1752963147.337,1.16019
1752963147.337,1.16019
1752963147.337,1.16019
1752963147.836,1.16019
1752963147.836,1.16019
1752963147.836,1.16019
1752963147.836,1.16019
1752963148.337,1.1602
1752963148.337,1.1602
1752963148.337,1.1602
1752963148.337,1.1602
1752963148.836,1.16019
1752963148.836,1.16019
1752963148.836,1.16019
1752963148.836,1.16019
1752963149.162,1.16019
1752963149.162,1.16019
1752963149.162,1.16019
1752963149.162,1.16019
1752963149.839,1.16024
1752963149.839,1.16024
1752963149.839,1.16024
1752963149.839,1.16024
1752963150.339,1.16024
1752963150.339,1.16024
1752963150.339,1.16024
1752963150.339,1.16024
1752963150.857,1.16027
1752963150.857,1.16027
1752963150.857,1.16027
1752963150.857,1.16027
1752963151.342,1.16025
1752963151.342,1.16025
1752963151.342,1.16025
1752963151.842,1.1602
1752963151.842,1.1602
1752963151.842,1.1602
1752963152.165,1.1602
1752963152.165,1.1602
1752963152.165,1.1602
1752963152.842,1.16023
1752963152.842,1.16023
1752963152.842,1.16023
1752963152.842,1.16023
1752963153.341,1.16024
1752963153.341,1.16024
1752963153.341,1.16024
1752963153.341,1.16024
1752963153.853,1.16025
1752963153.853,1.16025
1752963153.853,1.16025
1752963153.853,1.16025
1752963154.342,1.16023
1752963154.342,1.16023
1752963154.342,1.16023
1752963154.342,1.16023
1752963154.844,1.16023
1752963154.844,1.16023
1752963154.844,1.16023
1752963154.844,1.16023
1752963155.165,1.16023
1752963155.165,1.16023
1752963155.165,1.16023
1752963155.165,1.16023
1752963155.844,1.1602
1752963155.844,1.1602
1752963155.844,1.1602
1752963155.844,1.1602
1752963156.367,1.1602
1752963156.367,1.1602
1752963156.367,1.1602
1752963156.367,1.1602
1752963156.844,1.16019
1752963156.844,1.16019
1752963156.844,1.16019
1752963156.844,1.16019
1752963157.345,1.16018
1752963157.345,1.16018
1752963157.345,1.16018
1752963157.345,1.16018
1752963157.844,1.16016
1752963157.844,1.16016
1752963157.844,1.16016
1752963157.844,1.16016
1752963158.168,1.16016
1752963158.168,1.16016
1752963158.168,1.16016
1752963158.168,1.16016
1752963158.845,1.16015
1752963158.845,1.16015
1752963158.845,1.16015
1752963158.845,1.16015
1752963159.346,1.16017
1752963159.346,1.16017
1752963159.346,1.16017
1752963159.346,1.16017
1752963159.846,1.16016
1752963159.846,1.16016
1752963159.846,1.16016
1752963159.846,1.16016
1752963160.349,1.16017
1752963160.349,1.16017
1752963160.349,1.16017
1752963160.349,1.16017
1752963160.848,1.16018
1752963160.848,1.16018
1752963160.848,1.16018
1752963160.848,1.16018
1752963161.169,1.16018
1752963161.169,1.16018
1752963161.169,1.16018
1752963161.169,1.16018
1752963161.865,1.16018
1752963161.865,1.16018
1752963161.865,1.16018
1752963161.865,1.16018
1752963162.369,1.16018
1752963162.369,1.16018
1752963162.369,1.16018
1752963162.369,1.16018
1752963162.866,1.16018
1752963162.866,1.16018
1752963162.866,1.16018
1752963163.38,1.16016
1752963163.38,1.16016
1752963163.38,1.16016
1752963162.866,1.16018
1752963163.38,1.16016
1752963163.864,1.16015
1752963163.864,1.16015
1752963163.864,1.16015
1752963163.864,1.16015
1752963164.172,1.16015
1752963164.172,1.16015
1752963164.38,1.16018
1752963164.172,1.16015
1752963164.38,1.16018
1752963164.38,1.16018
1752963164.172,1.16015
1752963164.38,1.16018
1752963164.85,1.16017
1752963164.85,1.16017
1752963164.85,1.16017
1752963164.85,1.16017
1752963165.367,1.16019
1752963165.367,1.16019
1752963165.367,1.16019
1752963165.367,1.16019
1752963165.866,1.1602
1752963165.866,1.1602
1752963165.866,1.1602
1752963165.866,1.1602
1752963166.367,1.16021
1752963166.367,1.16021
1752963166.367,1.16021
1752963166.367,1.16021
1752963166.867,1.1602
1752963166.867,1.1602
1752963166.867,1.1602
1752963166.867,1.1602
1752963167.172,1.1602
1752963167.172,1.1602
1752963167.172,1.1602
1752963167.172,1.1602
1752963167.384,1.16019
1752963167.384,1.16019
1752963167.384,1.16019
1752963167.384,1.16019
1752963167.867,1.1602
1752963167.867,1.1602
1752963167.867,1.1602
1752963167.867,1.1602
1752963168.368,1.16018
1752963168.368,1.16018
1752963168.368,1.16018
1752963168.368,1.16018
1752963168.867,1.16013
1752963168.867,1.16013
1752963168.867,1.16013
1752963169.383,1.1601
1752963169.383,1.1601
1752963169.383,1.1601
1752963169.383,1.1601
1752963169.87,1.16011
1752963169.87,1.16011
1752963169.87,1.16011
1752963169.87,1.16011
1752963170.172,1.16011
1752963170.172,1.16011
1752963170.172,1.16011
1752963170.172,1.16011
1752963170.431,1.1601
1752963170.431,1.1601
1752963170.431,1.1601
1752963170.431,1.1601
1752963170.901,1.16008
1752963170.901,1.16008
1752963170.901,1.16008
1752963170.901,1.16008
1752963171.372,1.16008
1752963171.372,1.16008
1752963171.372,1.16008
1752963171.886,1.16006
1752963171.886,1.16006
1752963171.886,1.16006
1752963171.886,1.16006
1752963172.37,1.16007
1752963172.37,1.16007
1752963172.37,1.16007
1752963172.37,1.16007
1752963172.87,1.16006
1752963172.87,1.16006
1752963172.87,1.16006
1752963173.173,1.16006
1752963173.173,1.16006
1752963173.173,1.16006
1752963173.385,1.16004
1752963173.385,1.16004
1752963173.385,1.16004
1752963172.87,1.16006
1752963173.173,1.16006
1752963173.385,1.16004
1752963173.871,1.16005
1752963173.871,1.16005
1752963173.871,1.16005
1752963173.871,1.16005
1752963174.371,1.16004
1752963174.371,1.16004
1752963174.371,1.16004
1752963174.371,1.16004
1752963174.872,1.16004
1752963174.872,1.16004
1752963174.872,1.16004
1752963174.872,1.16004
1752963175.373,1.16004
1752963175.373,1.16004
1752963175.373,1.16004
1752963175.373,1.16004
1752963175.905,1.16005
1752963175.905,1.16005
1752963175.905,1.16005
1752963175.905,1.16005
1752963176.172,1.16005
1752963176.172,1.16005
1752963176.172,1.16005
1752963176.172,1.16005
1752963176.404,1.15993
1752963176.404,1.15993
1752963176.404,1.15993
1752963176.404,1.15993
1752963176.874,1.15994
1752963176.874,1.15994
1752963176.874,1.15994
1752963177.372,1.15994
1752963177.372,1.15994
1752963177.372,1.15994
1752963177.372,1.15994
1752963177.888,1.15994
1752963177.888,1.15994
1752963177.888,1.15994
1752963178.389,1.15995
1752963178.389,1.15995
1752963178.389,1.15995
1752963178.873,1.15994
1752963178.873,1.15994
1752963179.174,1.15994
1752963179.174,1.15994
1752963179.174,1.15994
1752963179.405,1.15992
1752963179.405,1.15992
1752963179.405,1.15992
1752963179.405,1.15992
1752963179.891,1.15993
1752963179.891,1.15993
1752963179.891,1.15993
1752963179.891,1.15993
1752963180.361,1.15997
1752963180.361,1.15997
1752963180.361,1.15997
1752963180.361,1.15997
1752963180.862,1.15995
1752963180.862,1.15995
1752963180.862,1.15995
1752963180.862,1.15995
1752963181.362,1.15994
1752963181.362,1.15994
1752963181.362,1.15994
1752963181.362,1.15994
1752963181.861,1.15995
1752963181.861,1.15995
1752963181.861,1.15995
1752963181.861,1.15995
1752963182.176,1.15995
1752963182.176,1.15995
1752963182.176,1.15995
1752963182.176,1.15995
1752963182.393,1.15995
1752963182.393,1.15995
1752963182.393,1.15995
1752963182.393,1.15995
1752963182.862,1.15997
1752963182.862,1.15997
1752963182.862,1.15997
1752963182.862,1.15997
1752963183.361,1.15992
1752963183.361,1.15992
1752963183.361,1.15992
1752963183.361,1.15992
1752963183.862,1.15991
1752963183.862,1.15991
1752963183.862,1.15991
1752963183.862,1.15991
1752963184.362,1.1599
1752963184.362,1.1599
1752963184.362,1.1599
1752963184.362,1.1599
1752963184.863,1.15989
1752963184.863,1.15989
1752963184.863,1.15989
1752963184.863,1.15989
1752963185.178,1.15989
1752963185.178,1.15989
1752963185.178,1.15989
1752963185.178,1.15989
1752963185.865,1.15986
1752963185.865,1.15986
1752963185.865,1.15986
1752963185.865,1.15986
1752963186.366,1.15988
1752963186.366,1.15988
1752963186.366,1.15988
1752963186.366,1.15988
1752963186.865,1.15988
1752963186.865,1.15988
1752963186.865,1.15988
1752963187.366,1.15991
1752963187.366,1.15991
1752963187.366,1.15991
1752963187.366,1.15991
1752963187.864,1.15989
1752963187.864,1.15989
1752963187.864,1.15989
1752963187.864,1.15989
1752963188.181,1.15989
1752963188.181,1.15989
1752963188.181,1.15989
1752963188.181,1.15989
1752963188.864,1.15988
1752963188.864,1.15988
1752963188.864,1.15988
1752963188.864,1.15988
1752963189.366,1.1599
1752963189.366,1.1599
1752963189.366,1.1599
1752963189.366,1.1599
1752963189.867,1.15991
1752963189.867,1.15991
1752963189.867,1.15991
1752963189.867,1.15991
1752963190.367,1.1599
1752963190.367,1.1599
1752963190.367,1.1599
1752963190.367,1.1599
1752963190.868,1.15991
1752963190.868,1.15991
1752963190.868,1.15991
1752963191.183,1.15991
1752963191.183,1.15991
1752963191.183,1.15991
1752963191.183,1.15991
1752963191.869,1.15988
1752963191.869,1.15988
1752963191.869,1.15988
1752963192.384,1.15988
1752963192.384,1.15988
1752963192.384,1.15988
1752963192.384,1.15988
1752963192.868,1.15988
1752963192.868,1.15988
1752963192.868,1.15988
1752963192.868,1.15988
1752963193.4,1.15989
1752963193.4,1.15989
1752963193.4,1.15989
1752963193.4,1.15989
1752963193.884,1.1599
1752963193.884,1.1599
1752963193.884,1.1599
1752963193.884,1.1599
1752963194.185,1.1599
1752963194.185,1.1599
1752963194.185,1.1599
1752963194.185,1.1599
1752963194.885,1.15989
1752963194.885,1.15989
1752963194.885,1.15989
1752963195.385,1.15989
1752963195.385,1.15989
1752963195.385,1.15989
1752963195.385,1.15989
1752963195.888,1.15988
1752963195.888,1.15988
1752963195.888,1.15988
1752963195.888,1.15988
1752963196.388,1.1598
1752963196.388,1.1598
1752963196.388,1.1598
1752963196.388,1.1598
1752963196.902,1.15982
1752963196.902,1.15982
1752963196.902,1.15982
1752963196.902,1.15982
1752963197.187,1.15982
1752963197.187,1.15982
1752963197.187,1.15982
1752963197.871,1.15982
1752963197.871,1.15982
1752963197.871,1.15982
1752963197.871,1.15982
1752963198.387,1.15982
1752963198.387,1.15982
1752963198.387,1.15982
1752963198.887,1.15981
1752963198.887,1.15981
1752963198.887,1.15981
1752963199.388,1.15981
1752963199.388,1.15981
1752963199.388,1.15981
1752963199.388,1.15981
1752963199.889,1.15984
1752963199.889,1.15984
1752963199.889,1.15984
1752963200.186,1.15984
1752963200.186,1.15984
1752963200.186,1.15984
1752963200.186,1.15984
1752963200.389,1.15983
1752963200.389,1.15983
1752963200.389,1.15983
1752963200.389,1.15983
1752963200.891,1.15985
1752963200.891,1.15985
1752963200.891,1.15985
1752963200.891,1.15985
1752963201.387,1.15985
1752963201.387,1.15985
1752963201.387,1.15985
1752963201.387,1.15985
1752963201.906,1.15987
1752963201.906,1.15987
1752963201.906,1.15987
1752963202.39,1.15988
1752963202.39,1.15988
1752963202.39,1.15988
1752963202.39,1.15988
1752963202.89,1.15984
1752963202.89,1.15984
1752963202.89,1.15984
1752963202.89,1.15984
1752963203.188,1.15984
1752963203.188,1.15984
1752963203.188,1.15984
1752963203.188,1.15984
1752963203.406,1.15985
1752963203.406,1.15985
1752963203.406,1.15985
1752963203.406,1.15985
1752963203.891,1.15984
1752963203.891,1.15984
1752963203.891,1.15984
1752963204.39,1.15984
1752963204.39,1.15984
1752963204.39,1.15984
1752963203.891,1.15984
1752963204.39,1.15984
1752963204.893,1.15981
1752963204.893,1.15981
1752963204.893,1.15981
1752963205.408,1.1598
1752963205.408,1.1598
1752963205.408,1.1598
1752963205.408,1.1598
1752963205.893,1.15985
1752963205.893,1.15985
1752963205.893,1.15985
1752963205.893,1.15985
1752963206.192,1.15985
1752963206.192,1.15985
1752963206.192,1.15985
1752963206.192,1.15985
1752963206.409,1.15986
1752963206.409,1.15986
1752963206.409,1.15986
1752963206.894,1.15983
1752963206.894,1.15983
1752963206.894,1.15983
1752963206.894,1.15983
1752963207.393,1.15983
1752963207.393,1.15983
1752963207.393,1.15983
1752963207.393,1.15983
1752963207.893,1.15986
1752963207.893,1.15986
1752963207.893,1.15986
1752963207.893,1.15986
1752963208.393,1.15985
1752963208.393,1.15985
1752963208.393,1.15985
1752963208.393,1.15985
1752963208.893,1.15985
1752963208.893,1.15985
1752963208.893,1.15985
1752963208.893,1.15985
1752963209.193,1.15985
1752963209.193,1.15985
1752963209.193,1.15985
1752963209.193,1.15985
1752963209.409,1.15984
1752963209.409,1.15984
1752963209.409,1.15984
1752963209.409,1.15984
1752963209.896,1.15983
1752963209.896,1.15983
1752963209.896,1.15983
1752963209.896,1.15983
1752963210.394,1.15983
1752963210.394,1.15983
1752963210.394,1.15983
1752963210.882,1.1598
1752963210.882,1.1598
1752963211.386,1.15977
1752963211.386,1.15977
1752963211.386,1.15977
1752963211.386,1.15977
1752963211.883,1.15979
1752963211.883,1.15979
1752963211.883,1.15979
1752963211.883,1.15979
1752963212.192,1.15979
1752963212.192,1.15979
1752963212.192,1.15979
1752963212.881,1.15976
1752963212.881,1.15976
1752963212.881,1.15976
1752963213.382,1.15973
1752963213.382,1.15973
1752963213.382,1.15973
1752963212.881,1.15976
1752963213.382,1.15973
1752963213.881,1.15974
1752963213.881,1.15974
1752963214.383,1.15975
1752963214.383,1.15975
1752963213.881,1.15974
1752963214.383,1.15975
1752963213.881,1.15974
1752963214.383,1.15975
1752963214.867,1.15971
1752963214.867,1.15971
1752963214.867,1.15971
1752963215.192,1.15971
1752963215.192,1.15971
1752963215.192,1.15971
1752963214.867,1.15971
1752963215.192,1.15971
1752963215.868,1.15973
1752963215.868,1.15973
1752963215.868,1.15973
1752963215.868,1.15973
1752963216.368,1.15974
1752963216.368,1.15974
1752963216.368,1.15974
1752963216.368,1.15974
1752963216.87,1.1597
1752963216.87,1.1597
1752963216.87,1.1597
1752963216.87,1.1597
1752963217.368,1.15977
1752963217.368,1.15977
1752963217.368,1.15977
1752963217.368,1.15977
1752963217.868,1.15977
1752963217.868,1.15977
1752963217.868,1.15977
1752963217.868,1.15977
1752963218.193,1.15977
1752963218.193,1.15977
1752963218.193,1.15977
1752963218.193,1.15977
1752963218.869,1.15976
1752963218.869,1.15976
1752963218.869,1.15976
1752963218.869,1.15976
1752963219.37,1.15982
1752963219.37,1.15982
1752963219.37,1.15982
1752963219.37,1.15982
1752963219.87,1.1598
1752963219.87,1.1598
1752963219.87,1.1598
1752963219.87,1.1598
1752963220.372,1.15979
1752963220.372,1.15979
1752963220.372,1.15979
1752963220.372,1.15979
1752963220.873,1.15984
1752963220.873,1.15984
1752963220.873,1.15984
1752963221.195,1.15984
1752963221.195,1.15984
1752963221.195,1.15984
1752963221.195,1.15984
1752963221.872,1.15984
1752963221.872,1.15984
1752963221.872,1.15984
1752963222.372,1.15984
1752963222.372,1.15984
1752963222.372,1.15984
1752963222.872,1.15984
1752963222.872,1.15984
1752963222.872,1.15984
1752963222.872,1.15984
1752963223.389,1.15984
1752963223.389,1.15984
1752963223.389,1.15984
1752963223.389,1.15984
1752963223.872,1.15982
1752963223.872,1.15982
1752963223.872,1.15982
1752963224.197,1.15982
1752963224.197,1.15982
1752963224.197,1.15982
1752963223.872,1.15982
1752963224.197,1.15982
1752963224.876,1.15983
1752963224.876,1.15983
1752963224.876,1.15983
1752963224.876,1.15983
1752963225.376,1.15979
1752963225.376,1.15979
1752963225.376,1.15979
1752963225.376,1.15979
1752963225.877,1.1597
1752963225.877,1.1597
1752963225.877,1.1597
1752963225.877,1.1597
1752963226.391,1.15971
1752963226.391,1.15971
1752963226.391,1.15971
1752963226.391,1.15971
1752963226.875,1.15973
1752963226.875,1.15973
1752963226.875,1.15973
1752963227.197,1.15973
1752963227.197,1.15973
1752963227.197,1.15973
1752963227.875,1.15976
